,Gene,condition,copy_number,dataset,growth_rate,type
62381,yhfX,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62382,yhfX,MOPS minimal,0.0,Li,0.7387003700461229,non-ribosomal
62383,yhfX,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62384,yhfY,MOPS complete,53.0,Li,1.9343642248184518,non-ribosomal
62385,yhfY,MOPS minimal,18.0,Li,0.7387003700461229,non-ribosomal
62386,yhfY,MOPS complete without methionine,25.0,Li,1.5693898427772346,non-ribosomal
62387,yhfZ,MOPS complete,142.0,Li,1.9343642248184518,non-ribosomal
62388,yhfZ,MOPS minimal,35.0,Li,0.7387003700461229,non-ribosomal
62389,yhfZ,MOPS complete without methionine,83.0,Li,1.5693898427772346,non-ribosomal
62390,yhgA,MOPS complete,63.0,Li,1.9343642248184518,non-ribosomal
62391,yhgA,MOPS minimal,20.0,Li,0.7387003700461229,non-ribosomal
62392,yhgA,MOPS complete without methionine,19.0,Li,1.5693898427772346,non-ribosomal
62393,yhgE,MOPS complete,41.0,Li,1.9343642248184518,non-ribosomal
62394,yhgE,MOPS minimal,15.0,Li,0.7387003700461229,non-ribosomal
62395,yhgE,MOPS complete without methionine,14.0,Li,1.5693898427772346,non-ribosomal
62396,yhgF,MOPS complete,3198.0,Li,1.9343642248184518,non-ribosomal
62397,yhgF,MOPS minimal,825.0,Li,0.7387003700461229,non-ribosomal
62398,yhgF,MOPS complete without methionine,1681.0,Li,1.5693898427772346,non-ribosomal
62399,yhgN,MOPS complete,669.0,Li,1.9343642248184518,non-ribosomal
62400,yhgN,MOPS minimal,72.0,Li,0.7387003700461229,non-ribosomal
62401,yhgN,MOPS complete without methionine,310.0,Li,1.5693898427772346,non-ribosomal
62402,yhhA,MOPS complete,96.0,Li,1.9343642248184518,non-ribosomal
62403,yhhA,MOPS minimal,316.0,Li,0.7387003700461229,non-ribosomal
62404,yhhA,MOPS complete without methionine,36.0,Li,1.5693898427772346,non-ribosomal
62405,yhhH,MOPS complete,17.0,Li,1.9343642248184518,non-ribosomal
62406,yhhH,MOPS minimal,2.0,Li,0.7387003700461229,non-ribosomal
62407,yhhH,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62408,yhhJ,MOPS complete,155.0,Li,1.9343642248184518,non-ribosomal
62409,yhhJ,MOPS minimal,97.0,Li,0.7387003700461229,non-ribosomal
62410,yhhJ,MOPS complete without methionine,127.0,Li,1.5693898427772346,non-ribosomal
62411,yhhK,MOPS complete,1131.0,Li,1.9343642248184518,non-ribosomal
62412,yhhK,MOPS minimal,130.0,Li,0.7387003700461229,non-ribosomal
62413,yhhK,MOPS complete without methionine,621.0,Li,1.5693898427772346,non-ribosomal
62414,yhhL,MOPS complete,678.0,Li,1.9343642248184518,non-ribosomal
62415,yhhL,MOPS minimal,127.0,Li,0.7387003700461229,non-ribosomal
62416,yhhL,MOPS complete without methionine,199.0,Li,1.5693898427772346,non-ribosomal
62417,yhhM,MOPS complete,362.0,Li,1.9343642248184518,non-ribosomal
62418,yhhM,MOPS minimal,172.0,Li,0.7387003700461229,non-ribosomal
62419,yhhM,MOPS complete without methionine,185.0,Li,1.5693898427772346,non-ribosomal
62420,yhhN,MOPS complete,328.0,Li,1.9343642248184518,non-ribosomal
62421,yhhN,MOPS minimal,195.0,Li,0.7387003700461229,non-ribosomal
62422,yhhN,MOPS complete without methionine,162.0,Li,1.5693898427772346,non-ribosomal
62423,yhhQ,MOPS complete,373.0,Li,1.9343642248184518,non-ribosomal
62424,yhhQ,MOPS minimal,116.0,Li,0.7387003700461229,non-ribosomal
62425,yhhQ,MOPS complete without methionine,80.0,Li,1.5693898427772346,non-ribosomal
62426,yhhS,MOPS complete,109.0,Li,1.9343642248184518,non-ribosomal
62427,yhhS,MOPS minimal,26.0,Li,0.7387003700461229,non-ribosomal
62428,yhhS,MOPS complete without methionine,84.0,Li,1.5693898427772346,non-ribosomal
62429,yhhT,MOPS complete,14.0,Li,1.9343642248184518,non-ribosomal
62430,yhhT,MOPS minimal,26.0,Li,0.7387003700461229,non-ribosomal
62431,yhhT,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62432,yhhW,MOPS complete,371.0,Li,1.9343642248184518,non-ribosomal
62433,yhhW,MOPS minimal,251.0,Li,0.7387003700461229,non-ribosomal
62434,yhhW,MOPS complete without methionine,248.0,Li,1.5693898427772346,non-ribosomal
62435,yhhX,MOPS complete,1001.0,Li,1.9343642248184518,non-ribosomal
62436,yhhX,MOPS minimal,634.0,Li,0.7387003700461229,non-ribosomal
62437,yhhX,MOPS complete without methionine,833.0,Li,1.5693898427772346,non-ribosomal
62438,yhhY,MOPS complete,167.0,Li,1.9343642248184518,non-ribosomal
62439,yhhY,MOPS minimal,113.0,Li,0.7387003700461229,non-ribosomal
62440,yhhY,MOPS complete without methionine,243.0,Li,1.5693898427772346,non-ribosomal
62441,yhhZ,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62442,yhhZ,MOPS minimal,0.0,Li,0.7387003700461229,non-ribosomal
62443,yhhZ,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62444,yhiD,MOPS complete,1.0,Li,1.9343642248184518,non-ribosomal
62445,yhiD,MOPS minimal,30.0,Li,0.7387003700461229,non-ribosomal
62446,yhiD,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62447,yhiI,MOPS complete,413.0,Li,1.9343642248184518,non-ribosomal
62448,yhiI,MOPS minimal,265.0,Li,0.7387003700461229,non-ribosomal
62449,yhiI,MOPS complete without methionine,465.0,Li,1.5693898427772346,non-ribosomal
62450,yhiJ,MOPS complete,4.0,Li,1.9343642248184518,non-ribosomal
62451,yhiJ,MOPS minimal,7.0,Li,0.7387003700461229,non-ribosomal
62452,yhiJ,MOPS complete without methionine,2.0,Li,1.5693898427772346,non-ribosomal
62453,yhiM,MOPS complete,16.0,Li,1.9343642248184518,non-ribosomal
62454,yhiM,MOPS minimal,27.0,Li,0.7387003700461229,non-ribosomal
62455,yhiM,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62456,yhiN,MOPS complete,451.0,Li,1.9343642248184518,non-ribosomal
62457,yhiN,MOPS minimal,92.0,Li,0.7387003700461229,non-ribosomal
62458,yhiN,MOPS complete without methionine,138.0,Li,1.5693898427772346,non-ribosomal
62459,yhiQ,MOPS complete,532.0,Li,1.9343642248184518,non-ribosomal
62460,yhiQ,MOPS minimal,75.0,Li,0.7387003700461229,non-ribosomal
62461,yhiQ,MOPS complete without methionine,235.0,Li,1.5693898427772346,non-ribosomal
62462,yhiR,MOPS complete,1230.0,Li,1.9343642248184518,non-ribosomal
62463,yhiR,MOPS minimal,247.0,Li,0.7387003700461229,non-ribosomal
62464,yhiR,MOPS complete without methionine,526.0,Li,1.5693898427772346,non-ribosomal
62465,yhjA,MOPS complete,9.0,Li,1.9343642248184518,non-ribosomal
62466,yhjA,MOPS minimal,4.0,Li,0.7387003700461229,non-ribosomal
62467,yhjA,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62468,yhjB,MOPS complete,59.0,Li,1.9343642248184518,non-ribosomal
62469,yhjB,MOPS minimal,44.0,Li,0.7387003700461229,non-ribosomal
62470,yhjB,MOPS complete without methionine,21.0,Li,1.5693898427772346,non-ribosomal
62471,yhjC,MOPS complete,64.0,Li,1.9343642248184518,non-ribosomal
62472,yhjC,MOPS minimal,29.0,Li,0.7387003700461229,non-ribosomal
62473,yhjC,MOPS complete without methionine,78.0,Li,1.5693898427772346,non-ribosomal
62474,yhjD,MOPS complete,176.0,Li,1.9343642248184518,non-ribosomal
62475,yhjD,MOPS minimal,155.0,Li,0.7387003700461229,non-ribosomal
62476,yhjD,MOPS complete without methionine,134.0,Li,1.5693898427772346,non-ribosomal
62477,yhjE,MOPS complete,149.0,Li,1.9343642248184518,non-ribosomal
62478,yhjE,MOPS minimal,2380.0,Li,0.7387003700461229,non-ribosomal
62479,yhjE,MOPS complete without methionine,77.0,Li,1.5693898427772346,non-ribosomal
62480,yhjG,MOPS complete,3.0,Li,1.9343642248184518,non-ribosomal
62481,yhjG,MOPS minimal,62.0,Li,0.7387003700461229,non-ribosomal
62482,yhjG,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62483,yhjH,MOPS complete,1.0,Li,1.9343642248184518,non-ribosomal
62484,yhjH,MOPS minimal,2.0,Li,0.7387003700461229,non-ribosomal
62485,yhjH,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62486,yhjJ,MOPS complete,702.0,Li,1.9343642248184518,non-ribosomal
62487,yhjJ,MOPS minimal,152.0,Li,0.7387003700461229,non-ribosomal
62488,yhjJ,MOPS complete without methionine,513.0,Li,1.5693898427772346,non-ribosomal
62489,yhjK,MOPS complete,181.0,Li,1.9343642248184518,non-ribosomal
62490,yhjK,MOPS minimal,55.0,Li,0.7387003700461229,non-ribosomal
62491,yhjK,MOPS complete without methionine,82.0,Li,1.5693898427772346,non-ribosomal
62492,yhjR,MOPS complete,439.0,Li,1.9343642248184518,non-ribosomal
62493,yhjR,MOPS minimal,243.0,Li,0.7387003700461229,non-ribosomal
62494,yhjR,MOPS complete without methionine,376.0,Li,1.5693898427772346,non-ribosomal
62495,yhjV,MOPS complete,402.0,Li,1.9343642248184518,non-ribosomal
62496,yhjV,MOPS minimal,26.0,Li,0.7387003700461229,non-ribosomal
62497,yhjV,MOPS complete without methionine,114.0,Li,1.5693898427772346,non-ribosomal
62498,yhjX,MOPS complete,3.0,Li,1.9343642248184518,non-ribosomal
62499,yhjX,MOPS minimal,1.0,Li,0.7387003700461229,non-ribosomal
62500,yhjX,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62501,yhjY,MOPS complete,25.0,Li,1.9343642248184518,non-ribosomal
62502,yhjY,MOPS minimal,137.0,Li,0.7387003700461229,non-ribosomal
62503,yhjY,MOPS complete without methionine,11.0,Li,1.5693898427772346,non-ribosomal
62504,yiaA,MOPS complete,2.0,Li,1.9343642248184518,non-ribosomal
62505,yiaA,MOPS minimal,1.0,Li,0.7387003700461229,non-ribosomal
62506,yiaA,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62507,yiaB,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62508,yiaB,MOPS minimal,2.0,Li,0.7387003700461229,non-ribosomal
62509,yiaB,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62510,yiaC,MOPS complete,41.0,Li,1.9343642248184518,non-ribosomal
62511,yiaC,MOPS minimal,18.0,Li,0.7387003700461229,non-ribosomal
62512,yiaC,MOPS complete without methionine,4.0,Li,1.5693898427772346,non-ribosomal
62513,yiaD,MOPS complete,4423.0,Li,1.9343642248184518,non-ribosomal
62514,yiaD,MOPS minimal,215.0,Li,0.7387003700461229,non-ribosomal
62515,yiaD,MOPS complete without methionine,1170.0,Li,1.5693898427772346,non-ribosomal
62516,yiaF,MOPS complete,5946.0,Li,1.9343642248184518,non-ribosomal
62517,yiaF,MOPS minimal,1151.0,Li,0.7387003700461229,non-ribosomal
62518,yiaF,MOPS complete without methionine,2162.0,Li,1.5693898427772346,non-ribosomal
62519,yiaG,MOPS complete,92.0,Li,1.9343642248184518,non-ribosomal
62520,yiaG,MOPS minimal,2581.0,Li,0.7387003700461229,non-ribosomal
62521,yiaG,MOPS complete without methionine,95.0,Li,1.5693898427772346,non-ribosomal
62522,yiaJ,MOPS complete,248.0,Li,1.9343642248184518,non-ribosomal
62523,yiaJ,MOPS minimal,206.0,Li,0.7387003700461229,non-ribosomal
62524,yiaJ,MOPS complete without methionine,236.0,Li,1.5693898427772346,non-ribosomal
62525,yiaK,MOPS complete,8.0,Li,1.9343642248184518,non-ribosomal
62526,yiaK,MOPS minimal,2.0,Li,0.7387003700461229,non-ribosomal
62527,yiaK,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62528,yiaL,MOPS complete,2.0,Li,1.9343642248184518,non-ribosomal
62529,yiaL,MOPS minimal,1.0,Li,0.7387003700461229,non-ribosomal
62530,yiaL,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62531,yiaM,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62532,yiaM,MOPS minimal,0.0,Li,0.7387003700461229,non-ribosomal
62533,yiaM,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62534,yiaN,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62535,yiaN,MOPS minimal,0.0,Li,0.7387003700461229,non-ribosomal
62536,yiaN,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62537,yiaO,MOPS complete,1.0,Li,1.9343642248184518,non-ribosomal
62538,yiaO,MOPS minimal,1.0,Li,0.7387003700461229,non-ribosomal
62539,yiaO,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62540,yiaQ,MOPS complete,33.0,Li,1.9343642248184518,non-ribosomal
62541,yiaQ,MOPS minimal,19.0,Li,0.7387003700461229,non-ribosomal
62542,yiaQ,MOPS complete without methionine,16.0,Li,1.5693898427772346,non-ribosomal
62543,yiaR,MOPS complete,26.0,Li,1.9343642248184518,non-ribosomal
62544,yiaR,MOPS minimal,10.0,Li,0.7387003700461229,non-ribosomal
62545,yiaR,MOPS complete without methionine,2.0,Li,1.5693898427772346,non-ribosomal
62546,yiaS,MOPS complete,24.0,Li,1.9343642248184518,non-ribosomal
62547,yiaS,MOPS minimal,14.0,Li,0.7387003700461229,non-ribosomal
62548,yiaS,MOPS complete without methionine,8.0,Li,1.5693898427772346,non-ribosomal
62549,yiaT,MOPS complete,32.0,Li,1.9343642248184518,non-ribosomal
62550,yiaT,MOPS minimal,7.0,Li,0.7387003700461229,non-ribosomal
62551,yiaT,MOPS complete without methionine,11.0,Li,1.5693898427772346,non-ribosomal
62552,yiaU,MOPS complete,31.0,Li,1.9343642248184518,non-ribosomal
62553,yiaU,MOPS minimal,21.0,Li,0.7387003700461229,non-ribosomal
62554,yiaU,MOPS complete without methionine,17.0,Li,1.5693898427772346,non-ribosomal
62555,yiaV,MOPS complete,11.0,Li,1.9343642248184518,non-ribosomal
62556,yiaV,MOPS minimal,1.0,Li,0.7387003700461229,non-ribosomal
62557,yiaV,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62558,yiaW,MOPS complete,15.0,Li,1.9343642248184518,non-ribosomal
62559,yiaW,MOPS minimal,2.0,Li,0.7387003700461229,non-ribosomal
62560,yiaW,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62561,yiaY,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62562,yiaY,MOPS minimal,0.0,Li,0.7387003700461229,non-ribosomal
62563,yiaY,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62564,yibA,MOPS complete,57.0,Li,1.9343642248184518,non-ribosomal
62565,yibA,MOPS minimal,73.0,Li,0.7387003700461229,non-ribosomal
62566,yibA,MOPS complete without methionine,40.0,Li,1.5693898427772346,non-ribosomal
62567,yibB,MOPS complete,654.0,Li,1.9343642248184518,non-ribosomal
62568,yibB,MOPS minimal,160.0,Li,0.7387003700461229,non-ribosomal
62569,yibB,MOPS complete without methionine,273.0,Li,1.5693898427772346,non-ribosomal
62570,yibD,MOPS complete,7.0,Li,1.9343642248184518,non-ribosomal
62571,yibD,MOPS minimal,31.0,Li,0.7387003700461229,non-ribosomal
62572,yibD,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62573,yibF,MOPS complete,326.0,Li,1.9343642248184518,non-ribosomal
62574,yibF,MOPS minimal,386.0,Li,0.7387003700461229,non-ribosomal
62575,yibF,MOPS complete without methionine,251.0,Li,1.5693898427772346,non-ribosomal
62576,yibG,MOPS complete,8.0,Li,1.9343642248184518,non-ribosomal
62577,yibG,MOPS minimal,5.0,Li,0.7387003700461229,non-ribosomal
62578,yibG,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62579,yibH,MOPS complete,9.0,Li,1.9343642248184518,non-ribosomal
62580,yibH,MOPS minimal,13.0,Li,0.7387003700461229,non-ribosomal
62581,yibH,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62582,yibI,MOPS complete,6.0,Li,1.9343642248184518,non-ribosomal
62583,yibI,MOPS minimal,17.0,Li,0.7387003700461229,non-ribosomal
62584,yibI,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62585,yibL,MOPS complete,4692.0,Li,1.9343642248184518,non-ribosomal
62586,yibL,MOPS minimal,1131.0,Li,0.7387003700461229,non-ribosomal
62587,yibL,MOPS complete without methionine,3662.0,Li,1.5693898427772346,non-ribosomal
62588,yibN,MOPS complete,8459.0,Li,1.9343642248184518,non-ribosomal
62589,yibN,MOPS minimal,1241.0,Li,0.7387003700461229,non-ribosomal
62590,yibN,MOPS complete without methionine,2469.0,Li,1.5693898427772346,non-ribosomal
62591,yibQ,MOPS complete,292.0,Li,1.9343642248184518,non-ribosomal
62592,yibQ,MOPS minimal,101.0,Li,0.7387003700461229,non-ribosomal
62593,yibQ,MOPS complete without methionine,247.0,Li,1.5693898427772346,non-ribosomal
62594,yibT,MOPS complete,1536.0,Li,1.9343642248184518,non-ribosomal
62595,yibT,MOPS minimal,983.0,Li,0.7387003700461229,non-ribosomal
62596,yibT,MOPS complete without methionine,847.0,Li,1.5693898427772346,non-ribosomal
62597,yicC,MOPS complete,3069.0,Li,1.9343642248184518,non-ribosomal
62598,yicC,MOPS minimal,884.0,Li,0.7387003700461229,non-ribosomal
62599,yicC,MOPS complete without methionine,1640.0,Li,1.5693898427772346,non-ribosomal
62600,yicG,MOPS complete,93.0,Li,1.9343642248184518,non-ribosomal
62601,yicG,MOPS minimal,7.0,Li,0.7387003700461229,non-ribosomal
62602,yicG,MOPS complete without methionine,88.0,Li,1.5693898427772346,non-ribosomal
62603,yicH,MOPS complete,187.0,Li,1.9343642248184518,non-ribosomal
62604,yicH,MOPS minimal,125.0,Li,0.7387003700461229,non-ribosomal
62605,yicH,MOPS complete without methionine,174.0,Li,1.5693898427772346,non-ribosomal
62606,yicI,MOPS complete,17.0,Li,1.9343642248184518,non-ribosomal
62607,yicI,MOPS minimal,8.0,Li,0.7387003700461229,non-ribosomal
62608,yicI,MOPS complete without methionine,5.0,Li,1.5693898427772346,non-ribosomal
62609,yicJ,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62610,yicJ,MOPS minimal,1.0,Li,0.7387003700461229,non-ribosomal
62611,yicJ,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62612,yicL,MOPS complete,180.0,Li,1.9343642248184518,non-ribosomal
62613,yicL,MOPS minimal,99.0,Li,0.7387003700461229,non-ribosomal
62614,yicL,MOPS complete without methionine,68.0,Li,1.5693898427772346,non-ribosomal
62615,yicN,MOPS complete,106.0,Li,1.9343642248184518,non-ribosomal
62616,yicN,MOPS minimal,36.0,Li,0.7387003700461229,non-ribosomal
62617,yicN,MOPS complete without methionine,77.0,Li,1.5693898427772346,non-ribosomal
62618,yicO,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62619,yicO,MOPS minimal,0.0,Li,0.7387003700461229,non-ribosomal
62620,yicO,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62621,yicR,MOPS complete,20.0,Li,1.9343642248184518,non-ribosomal
62622,yicR,MOPS minimal,4.0,Li,0.7387003700461229,non-ribosomal
62623,yicR,MOPS complete without methionine,6.0,Li,1.5693898427772346,non-ribosomal
62624,yicS,MOPS complete,13.0,Li,1.9343642248184518,non-ribosomal
62625,yicS,MOPS minimal,86.0,Li,0.7387003700461229,non-ribosomal
62626,yicS,MOPS complete without methionine,8.0,Li,1.5693898427772346,non-ribosomal
62627,yidA,MOPS complete,1745.0,Li,1.9343642248184518,non-ribosomal
62628,yidA,MOPS minimal,602.0,Li,0.7387003700461229,non-ribosomal
62629,yidA,MOPS complete without methionine,1064.0,Li,1.5693898427772346,non-ribosomal
62630,yidB,MOPS complete,916.0,Li,1.9343642248184518,non-ribosomal
62631,yidB,MOPS minimal,315.0,Li,0.7387003700461229,non-ribosomal
62632,yidB,MOPS complete without methionine,343.0,Li,1.5693898427772346,non-ribosomal
62633,yidC,MOPS complete,8807.0,Li,1.9343642248184518,non-ribosomal
62634,yidC,MOPS minimal,1094.0,Li,0.7387003700461229,non-ribosomal
62635,yidC,MOPS complete without methionine,2589.0,Li,1.5693898427772346,non-ribosomal
62636,yidD,MOPS complete,469.0,Li,1.9343642248184518,non-ribosomal
62637,yidD,MOPS minimal,151.0,Li,0.7387003700461229,non-ribosomal
62638,yidD,MOPS complete without methionine,321.0,Li,1.5693898427772346,non-ribosomal
62639,yidE,MOPS complete,94.0,Li,1.9343642248184518,non-ribosomal
62640,yidE,MOPS minimal,45.0,Li,0.7387003700461229,non-ribosomal
62641,yidE,MOPS complete without methionine,51.0,Li,1.5693898427772346,non-ribosomal
62642,yidF,MOPS complete,9.0,Li,1.9343642248184518,non-ribosomal
62643,yidF,MOPS minimal,11.0,Li,0.7387003700461229,non-ribosomal
62644,yidF,MOPS complete without methionine,6.0,Li,1.5693898427772346,non-ribosomal
62645,yidG,MOPS complete,15.0,Li,1.9343642248184518,non-ribosomal
62646,yidG,MOPS minimal,19.0,Li,0.7387003700461229,non-ribosomal
62647,yidG,MOPS complete without methionine,3.0,Li,1.5693898427772346,non-ribosomal
62648,yidH,MOPS complete,57.0,Li,1.9343642248184518,non-ribosomal
62649,yidH,MOPS minimal,60.0,Li,0.7387003700461229,non-ribosomal
62650,yidH,MOPS complete without methionine,16.0,Li,1.5693898427772346,non-ribosomal
62651,yidI,MOPS complete,39.0,Li,1.9343642248184518,non-ribosomal
62652,yidI,MOPS minimal,22.0,Li,0.7387003700461229,non-ribosomal
62653,yidI,MOPS complete without methionine,25.0,Li,1.5693898427772346,non-ribosomal
62654,yidJ,MOPS complete,6.0,Li,1.9343642248184518,non-ribosomal
62655,yidJ,MOPS minimal,5.0,Li,0.7387003700461229,non-ribosomal
62656,yidJ,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
62657,yidK,MOPS complete,0.0,Li,1.9343642248184518,non-ribosomal
62658,yidK,MOPS minimal,0.0,Li,0.7387003700461229,non-ribosomal
62659,yidK,MOPS complete without methionine,0.0,Li,1.5693898427772346,non-ribosomal
